,symbol,date,open,close,volume,spread,up/down
3835,XRP,2016-02-24,0.007970999999999999,0.008076,473097.0,0.0,UP
3836,XRP,2016-02-25,0.008062999999999999,0.008027,825297.0,0.0,DOWN
3837,XRP,2016-02-26,0.008025,0.008058,579986.0,0.0,UP
3838,XRP,2016-02-27,0.008062999999999999,0.007972,417576.0,0.0,DOWN
3839,XRP,2016-02-28,0.007977,0.007889,570935.0,0.0,DOWN
3840,XRP,2016-02-29,0.007895000000000001,0.007923000000000001,689215.0,0.0,UP
3841,XRP,2016-03-01,0.007923000000000001,0.008006000000000001,738772.0,0.0,UP
3842,XRP,2016-03-02,0.008005,0.008029999999999999,409388.0,0.0,UP
3843,XRP,2016-03-03,0.008028,0.008162,685240.0,0.0,UP
3844,XRP,2016-03-04,0.008036,0.008095999999999999,567974.0,0.0,UP
3845,XRP,2016-03-05,0.008117000000000001,0.007878,1148690.0,0.0,DOWN
3846,XRP,2016-03-06,0.007857,0.007859999999999999,569577.0,0.0,UP
3847,XRP,2016-03-07,0.007835,0.007918000000000001,587059.0,0.0,UP
3848,XRP,2016-03-08,0.007911,0.007949,655974.0,0.0,UP
3849,XRP,2016-03-09,0.007951,0.008056,396527.0,0.0,UP
3850,XRP,2016-03-10,0.008051,0.008190000000000001,1348660.0,0.0,UP
3851,XRP,2016-03-11,0.008183,0.008803,2831220.0,0.0,UP
3852,XRP,2016-03-12,0.008801,0.0087,1536850.0,0.0,DOWN
3853,XRP,2016-03-13,0.008698000000000001,0.008634999999999999,860868.0,0.0,DOWN
3854,XRP,2016-03-14,0.008624,0.008479,846750.0,0.0,DOWN
3855,XRP,2016-03-15,0.008478,0.008186,284572.0,0.0,DOWN
3856,XRP,2016-03-16,0.008185,0.008178,219047.0,0.0,DOWN
3857,XRP,2016-03-17,0.008183,0.008287000000000001,176475.0,0.0,UP
3858,XRP,2016-03-18,0.008284,0.008119,229313.0,0.0,DOWN
3859,XRP,2016-03-19,0.008124,0.008015999999999999,164010.0,0.0,DOWN
3860,XRP,2016-03-20,0.008015000000000001,0.00796,115984.0,0.0,DOWN
3861,XRP,2016-03-21,0.007956,0.008047,79784.0,0.0,UP
3862,XRP,2016-03-22,0.008028,0.00811,604214.0,0.0,UP
3863,XRP,2016-03-23,0.008109,0.008331999999999999,1022850.0,0.0,UP
3864,XRP,2016-03-24,0.008334999999999999,0.00823,965196.0,0.0,DOWN
3865,XRP,2016-03-25,0.008234,0.008191,753671.0,0.0,DOWN
3866,XRP,2016-03-26,0.008190000000000001,0.008066,309664.0,0.0,DOWN
3867,XRP,2016-03-27,0.008062,0.008029000000000001,418222.0,0.0,DOWN
3868,XRP,2016-03-28,0.008025,0.007564,2114600.0,0.0,DOWN
3869,XRP,2016-03-29,0.007573000000000002,0.007566,1116900.0,0.0,DOWN
3870,XRP,2016-03-30,0.007568000000000002,0.007331999999999998,1210630.0,0.0,DOWN
3871,XRP,2016-03-31,0.007331999999999998,0.007391,1036210.0,0.0,UP
3872,XRP,2016-04-01,0.007391,0.007418000000000002,827273.0,0.0,UP
3873,XRP,2016-04-02,0.007418000000000002,0.007501000000000002,390399.0,0.0,UP
3874,XRP,2016-04-03,0.007504,0.007503,250112.0,0.0,DOWN
3875,XRP,2016-04-04,0.007502,0.0074909999999999985,300359.0,0.0,DOWN
3876,XRP,2016-04-05,0.007488,0.007474,464037.0,0.0,DOWN
3877,XRP,2016-04-06,0.007467,0.007295999999999999,796790.0,0.0,DOWN
3878,XRP,2016-04-07,0.007308,0.006875,1450030.0,0.0,DOWN
3879,XRP,2016-04-08,0.006875,0.006670999999999999,859428.0,0.0,DOWN
3880,XRP,2016-04-09,0.006673999999999999,0.006288,1032700.0,0.0,DOWN
3881,XRP,2016-04-10,0.006289,0.005937,774554.0,0.0,DOWN
3882,XRP,2016-04-11,0.005937,0.006048,1871520.0,0.0,UP
3883,XRP,2016-04-12,0.006048,0.0058850000000000005,1085670.0,0.0,DOWN
3884,XRP,2016-04-13,0.005884,0.005695,1384420.0,0.0,DOWN
3885,XRP,2016-04-14,0.005697,0.006289,192592.0,0.0,UP
3886,XRP,2016-04-15,0.006303,0.006423999999999999,156069.0,0.0,UP
3887,XRP,2016-04-16,0.006421,0.006509999999999999,70487.0,0.0,UP
3888,XRP,2016-04-17,0.006499,0.006499,54782.0,0.0,SAME
3889,XRP,2016-04-18,0.006503,0.006987,1066190.0,0.0,UP
3890,XRP,2016-04-19,0.006987,0.007118000000000002,426257.0,0.0,UP
3891,XRP,2016-04-20,0.007117,0.007244,1301350.0,0.0,UP
3892,XRP,2016-04-21,0.0072650000000000015,0.007432999999999999,1011580.0,0.0,UP
3893,XRP,2016-04-22,0.007439,0.007284,955674.0,0.0,DOWN
3894,XRP,2016-04-23,0.0072819999999999985,0.007345999999999998,345650.0,0.0,UP
3895,XRP,2016-04-24,0.007344,0.007251,472274.0,0.0,DOWN
3896,XRP,2016-04-25,0.00725,0.007282999999999999,605219.0,0.0,UP
3897,XRP,2016-04-26,0.007279000000000002,0.0070950000000000015,884879.0,0.0,DOWN
3898,XRP,2016-04-27,0.007094,0.006725,797081.0,0.0,DOWN
3899,XRP,2016-04-28,0.00672,0.006686,752872.0,0.0,DOWN
3900,XRP,2016-04-29,0.006689,0.006759,538253.0,0.0,UP
3901,XRP,2016-04-30,0.006761,0.006812,406123.0,0.0,UP
3902,XRP,2016-05-01,0.006812,0.006790999999999999,241733.0,0.0,DOWN
3903,XRP,2016-05-02,0.006790999999999999,0.006714,585826.0,0.0,DOWN
3904,XRP,2016-05-03,0.006716,0.00656,329125.0,0.0,DOWN
3905,XRP,2016-05-04,0.006558,0.006323,563556.0,0.0,DOWN
3906,XRP,2016-05-05,0.006323,0.006193,509188.0,0.0,DOWN
3907,XRP,2016-05-06,0.006198,0.006399,680334.0,0.0,UP
3908,XRP,2016-05-07,0.0063950000000000005,0.006490000000000001,351537.0,0.0,UP
3909,XRP,2016-05-08,0.006490000000000001,0.006404000000000001,389914.0,0.0,DOWN
3910,XRP,2016-05-09,0.006402,0.006399,351209.0,0.0,DOWN
3911,XRP,2016-05-10,0.006399,0.006272,404295.0,0.0,DOWN
3912,XRP,2016-05-11,0.006272,0.006189,476708.0,0.0,DOWN
3913,XRP,2016-05-12,0.006188,0.006167,362896.0,0.0,DOWN
3914,XRP,2016-05-13,0.006167,0.006109000000000001,478095.0,0.0,DOWN
3915,XRP,2016-05-14,0.006111,0.006072999999999999,274107.0,0.0,DOWN
3916,XRP,2016-05-15,0.006072,0.006061,304621.0,0.0,DOWN
3917,XRP,2016-05-16,0.006061,0.006022,389621.0,0.0,DOWN
3918,XRP,2016-05-17,0.006022,0.006023,319996.0,0.0,UP
3919,XRP,2016-05-18,0.006022,0.006028,701256.0,0.0,UP
3920,XRP,2016-05-19,0.006025,0.006032,797005.0,0.0,UP
3921,XRP,2016-05-20,0.006028,0.006084,549413.0,0.0,UP
3922,XRP,2016-05-21,0.00609,0.00599,217884.0,0.0,DOWN
3923,XRP,2016-05-22,0.005989,0.005936,273758.0,0.0,DOWN
3924,XRP,2016-05-23,0.005935,0.005909,507430.0,0.0,DOWN
3925,XRP,2016-05-24,0.005911,0.005961999999999999,471659.0,0.0,UP
3926,XRP,2016-05-25,0.005961999999999999,0.005756,517124.0,0.0,DOWN
3927,XRP,2016-05-26,0.005757,0.005669,678744.0,0.0,DOWN
3928,XRP,2016-05-27,0.0056700000000000006,0.005679,1073760.0,0.0,UP
3929,XRP,2016-05-28,0.005676,0.005682,889921.0,0.0,UP
3930,XRP,2016-05-29,0.005682,0.005662,829452.0,0.0,DOWN
3931,XRP,2016-05-30,0.005664,0.005748,476095.0,0.0,UP
3932,XRP,2016-05-31,0.005746,0.005706,847636.0,0.0,DOWN
3933,XRP,2016-06-01,0.005701,0.005809,1018470.0,0.0,UP
3934,XRP,2016-06-02,0.005809,0.005765999999999999,611429.0,0.0,DOWN
3935,XRP,2016-06-03,0.005765999999999999,0.005827000000000001,437813.0,0.0,UP
3936,XRP,2016-06-04,0.005829,0.00578,617159.0,0.0,DOWN
3937,XRP,2016-06-05,0.005779,0.005796,544201.0,0.0,UP
3938,XRP,2016-06-06,0.005795000000000001,0.005769,690096.0,0.0,DOWN
3939,XRP,2016-06-07,0.005764,0.00578,783409.0,0.0,UP
3940,XRP,2016-06-08,0.00578,0.00577,754945.0,0.0,DOWN
3941,XRP,2016-06-09,0.005769,0.005788000000000001,520793.0,0.0,UP
3942,XRP,2016-06-10,0.005785,0.005736,526917.0,0.0,DOWN
3943,XRP,2016-06-11,0.005737,0.005765999999999999,398757.0,0.0,UP
3944,XRP,2016-06-12,0.005765999999999999,0.005852,1133540.0,0.0,UP
3945,XRP,2016-06-13,0.005852,0.005824,1537720.0,0.0,DOWN
3946,XRP,2016-06-14,0.005828,0.0071049999999999985,9904250.0,0.0,UP
3947,XRP,2016-06-15,0.007093,0.006887000000000001,3269290.0,0.0,DOWN
3948,XRP,2016-06-16,0.006889,0.0066760000000000005,3072370.0,0.0,DOWN
3949,XRP,2016-06-17,0.006681,0.006693000000000001,2143830.0,0.0,UP
3950,XRP,2016-06-18,0.006693000000000001,0.0066040000000000005,1190870.0,0.0,DOWN
3951,XRP,2016-06-19,0.006585,0.006813,2413110.0,0.0,UP
3952,XRP,2016-06-20,0.006818,0.006626000000000001,1710410.0,0.0,DOWN
3953,XRP,2016-06-21,0.00663,0.006172,3258040.0,0.0,DOWN
3954,XRP,2016-06-22,0.006179,0.006495,5052140.0,0.0,UP
3955,XRP,2016-06-23,0.006519,0.006381,3207640.0,0.0,DOWN
3956,XRP,2016-06-24,0.006379999999999999,0.0064340000000000005,2408230.0,0.0,UP
3957,XRP,2016-06-25,0.006427,0.006414,1175110.0,0.0,DOWN
3958,XRP,2016-06-26,0.006409000000000001,0.0064,1236360.0,0.0,DOWN
3959,XRP,2016-06-27,0.006402,0.006398,1136160.0,0.0,DOWN
3960,XRP,2016-06-28,0.006407,0.006773,3149120.0,0.0,UP
3961,XRP,2016-06-29,0.006775,0.006776999999999999,2063960.0,0.0,UP
3962,XRP,2016-06-30,0.006778,0.006657,1046580.0,0.0,DOWN
3963,XRP,2016-07-01,0.006651000000000001,0.0067870000000000005,993538.0,0.0,UP
3964,XRP,2016-07-02,0.006788,0.006698999999999999,503769.0,0.0,DOWN
3965,XRP,2016-07-03,0.006714,0.006606999999999999,536311.0,0.0,DOWN
3966,XRP,2016-07-04,0.006620999999999999,0.007028,875970.0,0.0,UP
3967,XRP,2016-07-05,0.0070290000000000005,0.006698999999999999,598865.0,0.0,DOWN
3968,XRP,2016-07-06,0.006716,0.006691,600195.0,0.0,DOWN
3969,XRP,2016-07-07,0.006689,0.0065980000000000006,789693.0,0.0,DOWN
3970,XRP,2016-07-08,0.006609,0.0067150000000000005,604076.0,0.0,UP
3971,XRP,2016-07-09,0.006717,0.006679000000000001,577447.0,0.0,DOWN
3972,XRP,2016-07-10,0.006672,0.006673999999999999,571047.0,0.0,UP
3973,XRP,2016-07-11,0.006670999999999999,0.006534000000000001,722627.0,0.0,DOWN
3974,XRP,2016-07-12,0.006534000000000001,0.00635,977958.0,0.0,DOWN
3975,XRP,2016-07-13,0.00635,0.006411,942245.0,0.0,UP
3976,XRP,2016-07-14,0.006408,0.006385,682894.0,0.0,DOWN
3977,XRP,2016-07-15,0.006388,0.006442,753167.0,0.0,UP
3978,XRP,2016-07-16,0.006442,0.006572,659904.0,0.0,UP
3979,XRP,2016-07-17,0.006571,0.006538,529265.0,0.0,DOWN
3980,XRP,2016-07-18,0.006538,0.006481999999999999,442793.0,0.0,DOWN
3981,XRP,2016-07-19,0.006479,0.006405,550843.0,0.0,DOWN
3982,XRP,2016-07-20,0.006404000000000001,0.0063950000000000005,790117.0,0.0,DOWN
3983,XRP,2016-07-21,0.00639,0.006416,811193.0,0.0,UP
3984,XRP,2016-07-22,0.006417,0.006303,780192.0,0.0,DOWN
3985,XRP,2016-07-23,0.006303,0.0063170000000000006,356569.0,0.0,UP
3986,XRP,2016-07-24,0.006328,0.006286,315687.0,0.0,DOWN
3987,XRP,2016-07-25,0.006293,0.006246,881632.0,0.0,DOWN
3988,XRP,2016-07-26,0.006246,0.005998,1547830.0,0.0,DOWN
3989,XRP,2016-07-27,0.0059960000000000005,0.005969,1370090.0,0.0,DOWN
3990,XRP,2016-07-28,0.005973,0.005974,1264650.0,0.0,UP
3991,XRP,2016-07-29,0.005974,0.006111,779667.0,0.0,UP
3992,XRP,2016-07-30,0.006111999999999999,0.006121,442025.0,0.0,UP
3993,XRP,2016-07-31,0.006118,0.005945000000000001,648205.0,0.0,DOWN
3994,XRP,2016-08-01,0.005942,0.005906000000000001,958956.0,0.0,DOWN
3995,XRP,2016-08-02,0.005911,0.00569,1553690.0,0.0,DOWN
3996,XRP,2016-08-03,0.005688,0.005646,1570660.0,0.0,DOWN
3997,XRP,2016-08-04,0.005646,0.005816,1007960.0,0.0,UP
3998,XRP,2016-08-05,0.005821,0.006447,697388.0,0.0,UP
3999,XRP,2016-08-06,0.006448000000000001,0.006337,2164530.0,0.0,DOWN
4000,XRP,2016-08-07,0.006337,0.006178,1303100.0,0.0,DOWN
4001,XRP,2016-08-08,0.0061600000000000005,0.006027,722628.0,0.0,DOWN
4002,XRP,2016-08-09,0.006027,0.006163,1105300.0,0.0,UP
4003,XRP,2016-08-10,0.006147,0.006194,865808.0,0.0,UP
4004,XRP,2016-08-11,0.006196,0.006189,407711.0,0.0,DOWN
4005,XRP,2016-08-12,0.006188,0.006123,646843.0,0.0,DOWN
4006,XRP,2016-08-13,0.006119,0.006092,602600.0,0.0,DOWN
4007,XRP,2016-08-14,0.006092,0.005994,499048.0,0.0,DOWN
4008,XRP,2016-08-15,0.005993,0.006045,488337.0,0.0,UP
4009,XRP,2016-08-16,0.006045,0.00614,1249860.0,0.0,UP
4010,XRP,2016-08-17,0.006144,0.006109000000000001,1352830.0,0.0,DOWN
4011,XRP,2016-08-18,0.0061,0.006122,1080170.0,0.0,UP
4012,XRP,2016-08-19,0.00612,0.006119,1356390.0,0.0,DOWN
4013,XRP,2016-08-20,0.006126,0.006114,399635.0,0.0,DOWN
4014,XRP,2016-08-21,0.006116,0.006052,411952.0,0.0,DOWN
4015,XRP,2016-08-22,0.006055,0.006,686434.0,0.0,DOWN
4016,XRP,2016-08-23,0.006002,0.006019,979256.0,0.0,UP
4017,XRP,2016-08-24,0.006015,0.006052,1118660.0,0.0,UP
4018,XRP,2016-08-25,0.0060490000000000006,0.006079,716326.0,0.0,UP
4019,XRP,2016-08-26,0.006083,0.00603,578722.0,0.0,DOWN
4020,XRP,2016-08-27,0.006018,0.005975,233262.0,0.0,DOWN
4021,XRP,2016-08-28,0.005974,0.005963,592108.0,0.0,DOWN
4022,XRP,2016-08-29,0.005961,0.006131,1527760.0,0.0,UP
4023,XRP,2016-08-30,0.00612,0.006026,928043.0,0.0,DOWN
4024,XRP,2016-08-31,0.006036,0.006012,1169040.0,0.0,DOWN
4025,XRP,2016-09-01,0.006013,0.005984000000000001,660021.0,0.0,DOWN
4026,XRP,2016-09-02,0.005979,0.0059700000000000005,583636.0,0.0,DOWN
4027,XRP,2016-09-03,0.005967,0.005964,698318.0,0.0,DOWN
4028,XRP,2016-09-04,0.005964,0.005954,800373.0,0.0,DOWN
4029,XRP,2016-09-05,0.005947999999999999,0.005932,784460.0,0.0,DOWN
4030,XRP,2016-09-06,0.005933,0.005912,773525.0,0.0,DOWN
4031,XRP,2016-09-07,0.005915,0.0058920000000000005,686254.0,0.0,DOWN
4032,XRP,2016-09-08,0.0058920000000000005,0.005902,869389.0,0.0,UP
4033,XRP,2016-09-09,0.005901,0.005869,849260.0,0.0,DOWN
4034,XRP,2016-09-10,0.005872,0.00587,310034.0,0.0,DOWN
4035,XRP,2016-09-11,0.005866,0.005842,533904.0,0.0,DOWN
4036,XRP,2016-09-12,0.005843999999999999,0.005897,680932.0,0.0,UP
4037,XRP,2016-09-13,0.005899000000000001,0.005886,836942.0,0.0,DOWN
4038,XRP,2016-09-14,0.005888,0.005961,1048560.0,0.0,UP
4039,XRP,2016-09-15,0.005969,0.008303,15967600.0,0.0,UP
4040,XRP,2016-09-16,0.008286,0.007445999999999999,12342800.0,0.0,DOWN
4041,XRP,2016-09-17,0.007391,0.007018000000000001,1646260.0,0.0,DOWN
4042,XRP,2016-09-18,0.007017,0.006853,2231350.0,0.0,DOWN
4043,XRP,2016-09-19,0.006855,0.006858,2930120.0,0.0,UP
4044,XRP,2016-09-20,0.006865,0.006784999999999999,1365440.0,0.0,DOWN
4045,XRP,2016-09-21,0.006809,0.006829000000000001,1719470.0,0.0,UP
4046,XRP,2016-09-22,0.006833,0.006843000000000001,1491330.0,0.0,UP
4047,XRP,2016-09-23,0.006848000000000001,0.007210999999999999,3104540.0,0.0,UP
4048,XRP,2016-09-24,0.007234,0.007362,2170050.0,0.0,UP
4049,XRP,2016-09-25,0.007356,0.007855,4699860.0,0.0,UP
4050,XRP,2016-09-26,0.007872,0.007963,9102940.0,0.0,UP
4051,XRP,2016-09-27,0.007959,0.008229,6131430.0,0.0,UP
4052,XRP,2016-09-28,0.00822,0.009048,7558520.0,0.0,UP
4053,XRP,2016-09-29,0.009065,0.008914,5974090.0,0.0,DOWN
4054,XRP,2016-09-30,0.00891,0.00883,7561150.0,0.0,DOWN
4055,XRP,2016-10-01,0.008839,0.008205,5895530.0,0.0,DOWN
4056,XRP,2016-10-02,0.008197,0.008165,2072840.0,0.0,DOWN
4057,XRP,2016-10-03,0.008165,0.008089,2776300.0,0.0,DOWN
4058,XRP,2016-10-04,0.008115,0.007853,2642950.0,0.0,DOWN
4059,XRP,2016-10-05,0.007873,0.007435,4840340.0,0.0,DOWN
4060,XRP,2016-10-06,0.007429000000000002,0.007382,2826190.0,0.0,DOWN
4061,XRP,2016-10-07,0.007377,0.007377,3042600.0,0.0,SAME
4062,XRP,2016-10-08,0.007370999999999998,0.00731,2019560.0,0.0,DOWN
4063,XRP,2016-10-09,0.00731,0.007543000000000002,3390900.0,0.0,UP
4064,XRP,2016-10-10,0.007542,0.007978,6150610.0,0.0,UP
4065,XRP,2016-10-11,0.007993,0.008234,4003630.0,0.0,UP
4066,XRP,2016-10-12,0.008208,0.007949,2943130.0,0.0,DOWN
4067,XRP,2016-10-13,0.007951,0.007982,1009720.0,0.0,UP
4068,XRP,2016-10-14,0.00798,0.008767,1915430.0,0.0,UP
4069,XRP,2016-10-15,0.008768999999999999,0.008145999999999999,781979.0,0.0,DOWN
4070,XRP,2016-10-16,0.008137,0.008078,608355.0,0.0,DOWN
4071,XRP,2016-10-17,0.008079000000000001,0.008029999999999999,2485290.0,0.0,DOWN
4072,XRP,2016-10-18,0.008032,0.00835,3782990.0,0.0,UP
4073,XRP,2016-10-19,0.008348000000000001,0.008627,3360180.0,0.0,UP
4074,XRP,2016-10-20,0.008636,0.009092,5895540.0,0.0,UP
4075,XRP,2016-10-21,0.00909,0.009029,4055710.0,0.0,DOWN
4076,XRP,2016-10-22,0.009027,0.008971999999999999,1649580.0,0.0,DOWN
4077,XRP,2016-10-23,0.008976999999999999,0.009454,974189.0,0.0,UP
4078,XRP,2016-10-24,0.009432,0.009065,1717690.0,0.0,DOWN
4079,XRP,2016-10-25,0.009065,0.008891,2780690.0,0.0,DOWN
4080,XRP,2016-10-26,0.008884,0.008834999999999999,2969280.0,0.0,DOWN
4081,XRP,2016-10-27,0.008833,0.008481,4302920.0,0.0,DOWN
4082,XRP,2016-10-28,0.008483,0.008143000000000001,3881320.0,0.0,DOWN
4083,XRP,2016-10-29,0.008157,0.007731999999999998,3471390.0,0.0,DOWN
4084,XRP,2016-10-30,0.007737999999999998,0.008014,2071780.0,0.0,UP
4085,XRP,2016-10-31,0.008014,0.008196,2515480.0,0.0,UP
4086,XRP,2016-11-01,0.008197,0.008102,1875440.0,0.0,DOWN
4087,XRP,2016-11-02,0.008104,0.008222,1739300.0,0.0,UP
4088,XRP,2016-11-03,0.008221,0.008020999999999999,3114110.0,0.0,DOWN
4089,XRP,2016-11-04,0.008015000000000001,0.008157,2707110.0,0.0,UP
4090,XRP,2016-11-05,0.008157,0.00823,967011.0,0.0,UP
4091,XRP,2016-11-06,0.00823,0.008193,784787.0,0.0,DOWN
4092,XRP,2016-11-07,0.008197,0.008108,2308500.0,0.0,DOWN
4093,XRP,2016-11-08,0.008111,0.008206,2477080.0,0.0,UP
4094,XRP,2016-11-09,0.008205,0.008079000000000001,3575540.0,0.0,DOWN
4095,XRP,2016-11-10,0.008081,0.008136,2600650.0,0.0,UP
4096,XRP,2016-11-11,0.008131000000000001,0.008065000000000001,2039200.0,0.0,DOWN
4097,XRP,2016-11-12,0.008061,0.008043999999999999,1708000.0,0.0,DOWN
4098,XRP,2016-11-13,0.008039,0.008256999999999999,2201990.0,0.0,UP
4099,XRP,2016-11-14,0.008255,0.008098000000000001,1283330.0,0.0,DOWN
4100,XRP,2016-11-15,0.008099,0.007881,3078090.0,0.0,DOWN
4101,XRP,2016-11-16,0.007888,0.007842,2905840.0,0.0,DOWN
4102,XRP,2016-11-17,0.007851,0.007726999999999999,2401030.0,0.0,DOWN
4103,XRP,2016-11-18,0.007722,0.007778,2487390.0,0.0,UP
4104,XRP,2016-11-19,0.007778,0.007798999999999999,1296770.0,0.0,UP
4105,XRP,2016-11-20,0.007798999999999999,0.0076510000000000015,1875290.0,0.0,DOWN
4106,XRP,2016-11-21,0.007648999999999999,0.007566,2594010.0,0.0,DOWN
4107,XRP,2016-11-22,0.007567,0.007434,2400100.0,0.0,DOWN
4108,XRP,2016-11-23,0.007434,0.007061,3730650.0,0.0,DOWN
4109,XRP,2016-11-24,0.0070620000000000014,0.00695,1845880.0,0.0,DOWN
4110,XRP,2016-11-25,0.006948,0.006901999999999999,995869.0,0.0,DOWN
4111,XRP,2016-11-26,0.006895,0.007390000000000002,560816.0,0.0,UP
4112,XRP,2016-11-27,0.007384999999999998,0.007074,525140.0,0.0,DOWN
4113,XRP,2016-11-28,0.007081999999999998,0.007008,1818750.0,0.0,DOWN
4114,XRP,2016-11-29,0.0070090000000000005,0.00678,1551670.0,0.0,DOWN
4115,XRP,2016-11-30,0.006779,0.006723000000000001,1495310.0,0.0,DOWN
4116,XRP,2016-12-01,0.006723000000000001,0.006702,1142000.0,0.0,DOWN
4117,XRP,2016-12-02,0.006706999999999999,0.006659999999999999,1756030.0,0.0,DOWN
4118,XRP,2016-12-03,0.006712,0.006587999999999999,1213480.0,0.0,DOWN
4119,XRP,2016-12-04,0.006592,0.006527,1167110.0,0.0,DOWN
4120,XRP,2016-12-05,0.006525,0.0064340000000000005,867666.0,0.0,DOWN
4121,XRP,2016-12-06,0.006435,0.006655,1396500.0,0.0,UP
4122,XRP,2016-12-07,0.006653,0.006851,2805260.0,0.0,UP
4123,XRP,2016-12-08,0.006848999999999999,0.007097,2789540.0,0.0,UP
4124,XRP,2016-12-09,0.007091,0.007135,2421860.0,0.0,UP
4125,XRP,2016-12-10,0.0071379999999999985,0.006816,1297860.0,0.0,DOWN
4126,XRP,2016-12-11,0.006816,0.006744,978511.0,0.0,DOWN
4127,XRP,2016-12-12,0.006744,0.006778,1449640.0,0.0,UP
4128,XRP,2016-12-13,0.00678,0.006708,1946660.0,0.0,DOWN
4129,XRP,2016-12-14,0.006704000000000001,0.006705,2002770.0,0.0,UP
4130,XRP,2016-12-15,0.006698999999999999,0.006662,1050570.0,0.0,DOWN
4131,XRP,2016-12-16,0.006662,0.00671,2575390.0,0.0,UP
4132,XRP,2016-12-17,0.006704000000000001,0.006541,1838990.0,0.0,DOWN
4133,XRP,2016-12-18,0.006541,0.006573999999999999,1194400.0,0.0,UP
4134,XRP,2016-12-19,0.006581999999999999,0.0065450000000000005,1109670.0,0.0,DOWN
4135,XRP,2016-12-20,0.006540000000000001,0.0065,2284690.0,0.0,DOWN
4136,XRP,2016-12-21,0.006498,0.006445,2300840.0,0.0,DOWN
4137,XRP,2016-12-22,0.006451999999999999,0.006363000000000001,2897110.0,0.0,DOWN
4138,XRP,2016-12-23,0.006362,0.006286,3514540.0,0.0,DOWN
4139,XRP,2016-12-24,0.006275,0.0063490000000000005,2495670.0,0.0,UP
4140,XRP,2016-12-25,0.00635,0.006444,2188780.0,0.0,UP
4141,XRP,2016-12-26,0.006443000000000001,0.006326,1640840.0,0.0,DOWN
4142,XRP,2016-12-27,0.006326,0.0061990000000000005,2471000.0,0.0,DOWN
4143,XRP,2016-12-28,0.006193,0.006173,2064130.0,0.0,DOWN
4144,XRP,2016-12-29,0.00618,0.006340999999999999,1345050.0,0.0,UP
4145,XRP,2016-12-30,0.006352,0.006426,1379470.0,0.0,UP
4146,XRP,2016-12-31,0.006417,0.006449,272884.0,0.0,UP
4147,XRP,2017-01-01,0.006523,0.006368,418978.0,0.0,DOWN
4148,XRP,2017-01-02,0.006386,0.006311,1046250.0,0.0,DOWN
4149,XRP,2017-01-03,0.00629,0.006386,1014830.0,0.0,UP
4150,XRP,2017-01-04,0.006385,0.00657,1642730.0,0.0,UP
4151,XRP,2017-01-05,0.006572,0.006201,4058170.0,0.0,DOWN
4152,XRP,2017-01-06,0.006197,0.006314999999999999,1746150.0,0.0,UP
4153,XRP,2017-01-07,0.006351,0.006365999999999999,1351030.0,0.0,UP
4154,XRP,2017-01-08,0.006383,0.006233,554133.0,0.0,DOWN
4155,XRP,2017-01-09,0.006239,0.006167,702255.0,0.0,DOWN
4156,XRP,2017-01-10,0.006157,0.006698000000000001,2510530.0,0.0,UP
4157,XRP,2017-01-11,0.006708,0.006411,3436270.0,0.0,DOWN
4158,XRP,2017-01-12,0.006417,0.006423000000000001,5013190.0,0.0,UP
4159,XRP,2017-01-13,0.0064340000000000005,0.006595999999999999,2059340.0,0.0,UP
4160,XRP,2017-01-14,0.00661,0.006862999999999999,1307810.0,0.0,UP
4161,XRP,2017-01-15,0.006867,0.006726,780822.0,0.0,DOWN
4162,XRP,2017-01-16,0.006747,0.006788,699284.0,0.0,UP
4163,XRP,2017-01-17,0.006772,0.0068,1842150.0,0.0,UP
4164,XRP,2017-01-18,0.006790000000000001,0.0067090000000000006,1342730.0,0.0,DOWN
4165,XRP,2017-01-19,0.006712999999999999,0.007034,760684.0,0.0,UP
4166,XRP,2017-01-20,0.007031999999999999,0.006675,620052.0,0.0,DOWN
4167,XRP,2017-01-21,0.006693999999999999,0.006706,553724.0,0.0,UP
4168,XRP,2017-01-22,0.006706,0.006712999999999999,362422.0,0.0,UP
4169,XRP,2017-01-23,0.006718000000000001,0.006697,309838.0,0.0,DOWN
4170,XRP,2017-01-24,0.006708,0.006540000000000001,509262.0,0.0,DOWN
4171,XRP,2017-01-25,0.006527,0.006513,522497.0,0.0,DOWN
4172,XRP,2017-01-26,0.006511,0.006690000000000001,1446950.0,0.0,UP
4173,XRP,2017-01-27,0.006684999999999999,0.0064150000000000006,924745.0,0.0,DOWN
4174,XRP,2017-01-28,0.006409000000000001,0.006342,241491.0,0.0,DOWN
4175,XRP,2017-01-29,0.0063560000000000005,0.006402,325176.0,0.0,UP
4176,XRP,2017-01-30,0.006402,0.006381,391822.0,0.0,DOWN
4177,XRP,2017-01-31,0.00639,0.006314,661444.0,0.0,DOWN
4178,XRP,2017-02-01,0.006311,0.006540000000000001,1836820.0,0.0,UP
4179,XRP,2017-02-02,0.006540000000000001,0.006469,670888.0,0.0,DOWN
4180,XRP,2017-02-03,0.006466,0.006474,548263.0,0.0,UP
4181,XRP,2017-02-04,0.006487000000000001,0.006492,314187.0,0.0,UP
4182,XRP,2017-02-05,0.006494,0.006442,367001.0,0.0,DOWN
4183,XRP,2017-02-06,0.006439,0.00645,386766.0,0.0,UP
4184,XRP,2017-02-07,0.006437000000000001,0.006407,945440.0,0.0,DOWN
